Year,DOY,hour,minute,Global Horizontal [W/m^2]
2017,319,13,26,383.723
2017,319,13,27,346.533
2017,319,13,28,384.678
2017,319,13,29,342.177
2017,319,13,30,293.83
2017,319,13,31,282.122
2017,319,13,32,303.597
2017,319,13,33,338.868
2017,319,13,34,557.813
2017,319,13,35,536.659
2017,319,13,36,446.235
2017,319,13,37,398.511
2017,319,13,38,324.387
2017,319,13,39,320.332
2017,319,13,40,308.155
2017,319,13,41,297.781
2017,319,13,42,284.912
2017,319,13,43,259.608
2017,319,13,44,248.575
2017,319,13,45,244.94
2017,319,13,46,242.77
2017,319,13,47,240.251
2017,319,13,48,239.553
2017,319,13,49,238.491
2017,319,13,50,238.402
2017,319,13,51,244.167
2017,319,13,52,254.696
2017,319,13,53,259.591
2017,319,13,54,265.39
2017,319,13,55,269.14
2017,319,13,56,281.451
2017,319,13,57,270.832
2017,319,13,58,252.799
2017,319,13,59,252.298
2017,319,13,00,257.374
2017,319,14,01,263.131
2017,319,14,02,266.835
2017,319,14,03,263.134
2017,319,14,04,260.224
2017,319,14,05,263.785
2017,319,14,06,256.306
2017,319,14,07,245.45
2017,319,14,08,236.64
2017,319,14,09,228.235
2017,319,14,10,222.668
2017,319,14,11,220.232
2017,319,14,12,219.622
2017,319,14,13,221.572
2017,319,14,14,224.811
2017,319,14,15,228.054
2017,319,14,16,229.669
2017,319,14,17,222.643
2017,319,14,18,214.403
2017,319,14,19,210.09
2017,319,14,20,209.839
2017,319,14,21,226.339
2017,319,14,22,268.955
2017,319,14,23,217.732
2017,319,14,24,214.009
2017,319,14,25,211.729
2017,319,14,26,214.068
2017,319,14,27,208.455
2017,319,14,28,190.671
2017,319,14,29,177.07
2017,319,14,30,166.649
2017,319,14,31,159.552
2017,319,14,32,154.366
2017,319,14,33,149.357
2017,319,14,34,145.504
2017,319,14,35,143.619
2017,319,14,36,142.886
2017,319,14,37,144.626
2017,319,14,38,149.375
2017,319,14,39,156.548
2017,319,14,40,165.002
2017,319,14,41,175.243
2017,319,14,42,188.542
2017,319,14,43,172.737
2017,319,14,44,168.433
2017,319,14,45,168.698
2017,319,14,46,165.422
2017,319,14,47,169.492
2017,319,14,48,189.636
2017,319,14,49,174.694
2017,319,14,50,160.893
2017,319,14,51,158.776
2017,319,14,52,156.886
2017,319,14,53,150.255
2017,319,14,54,138.527
2017,319,14,55,125.169
2017,319,14,56,113.372
2017,319,14,57,105.161
2017,319,14,58,100.019
2017,319,14,59,98.1203
2017,319,14,00,98.5974
2017,319,15,01,100.872
2017,319,15,02,104.074
2017,319,15,03,108.553
2017,319,15,04,115.933
2017,319,15,05,126.387
2017,319,15,06,139.394
2017,319,15,07,151.243
2017,319,15,08,155.557
2017,319,15,09,156.166
2017,319,15,10,154.346
2017,319,15,11,151.066
2017,319,15,12,148.017
2017,319,15,13,146.47
2017,319,15,14,148.464
2017,319,15,15,153.596
2017,319,15,16,156.463
2017,319,15,17,153.815
2017,319,15,18,148.323
2017,319,15,19,137.714
2017,319,15,20,123.617
2017,319,15,21,109.396
2017,319,15,22,96.3847
2017,319,15,23,85.1712
2017,319,15,24,77.1002
2017,319,15,25,73.097
2017,319,15,26,73.2249
2017,319,15,27,77.0802
2017,319,15,28,82.3948
2017,319,15,29,86.8367
2017,319,15,30,89.8802
2017,319,15,31,91.6442
2017,319,15,32,92.3593
2017,319,15,33,91.9684
2017,319,15,34,89.4238
2017,319,15,35,85.709
2017,319,15,36,83.623
2017,319,15,37,82.7063
2017,319,15,38,80.7977
2017,319,15,39,76.2042
2017,319,15,40,68.6881
2017,319,15,41,58.8912
2017,319,15,42,49.2055
2017,319,15,43,40.4496
2017,319,15,44,33.3262
2017,319,15,45,28.0713
2017,319,15,46,24.5676
2017,319,15,47,22.232
2017,319,15,48,20.1298
2017,319,15,49,17.9688
2017,319,15,50,16.5679
2017,319,15,51,15.2245
2017,319,15,52,13.7048
2017,319,15,53,12.419
2017,319,15,54,11.6015
2017,319,15,55,11.2525
2017,319,15,56,11.2552
2017,319,15,57,11.1992
2017,319,15,58,11.3188
2017,319,15,59,12.1423
2017,319,15,00,13.9637
2017,319,16,01,16.96
2017,319,16,02,21.3707
2017,319,16,03,27.2524
2017,319,16,04,33.7806
2017,319,16,05,39.9566
2017,319,16,06,44.899
2017,319,16,07,47.4881
2017,319,16,08,47.6636
2017,319,16,09,46.6025
2017,319,16,10,44.95
2017,319,16,11,43.1178
2017,319,16,12,41.0492
2017,319,16,13,39.0965
2017,319,16,14,37.5532
2017,319,16,15,35.8901
2017,319,16,16,33.992
2017,319,16,17,31.9182
2017,319,16,18,30.1954
2017,319,16,19,28.5315
2017,319,16,20,27.4523
2017,319,16,21,26.2563
2017,319,16,22,25.8762
2017,319,16,23,25.6116
2017,319,16,24,25.0544
2017,319,16,25,24.3806
2017,319,16,26,23.8234
2017,319,16,27,23.9024
2017,319,16,28,23.9798
2017,319,16,29,23.3632
2017,319,16,30,22.2282
2017,319,16,31,20.8653
2017,319,16,32,20.1371
2017,319,16,33,19.8105
2017,319,16,34,19.5977
2017,319,16,35,20.0685
2017,319,16,36,20.821
2017,319,16,37,21.7536
2017,319,16,38,21.538
2017,319,16,39,20.7687
2017,319,16,40,19.723
2017,319,16,41,18.8545
2017,319,16,42,17.9915
2017,319,16,43,16.7301
2017,319,16,44,15.5268
2017,319,16,45,14.9011
2017,319,16,46,14.2196
2017,319,16,47,14.0079
2017,319,16,48,14.0953
2017,319,16,49,14.2556
2017,319,16,50,14.8599
2017,319,16,51,15.6495
2017,319,16,52,16.4402
2017,319,16,53,16.5709
2017,319,16,54,16.1
2017,319,16,55,15.9278
2017,319,16,56,15.8137
2017,319,16,57,15.0357
2017,319,16,58,13.9541
2017,319,16,59,13.1696
2017,319,16,00,12.8023
2017,319,17,01,12.2505
2017,319,17,02,11.9338
2017,319,17,03,11.431
2017,319,17,04,10.8622
2017,319,17,05,10.1085
2017,319,17,06,8.87532
2017,319,17,07,7.81877
2017,319,17,08,6.93792
2017,319,17,09,5.76971
2017,319,17,10,4.95346
2017,319,17,11,4.03111
2017,319,17,12,3.89434
2017,319,17,13,3.52766
2017,319,17,14,3.47042
2017,319,17,15,3.58809
2017,319,17,16,3.28511
2017,319,17,17,2.65691
2017,319,17,18,2.02447
2017,319,17,19,1.40286
2017,319,17,20,0.854586
2017,319,17,21,0.770413
2017,319,17,22,0.631116
2017,319,17,23,0.326755
2017,319,17,24,0.2601
2017,319,17,25,0.222373
2017,319,17,26,0.111944
2017,319,17,27,0
2017,319,17,28,0
2017,319,17,29,0
2017,319,17,30,0
2017,319,17,31,0
2017,319,17,32,0
2017,319,17,33,0
2017,319,17,34,0
2017,319,17,35,0
2017,319,17,36,0
2017,319,17,37,0
2017,319,17,38,0
2017,319,17,39,0
2017,319,17,40,0
2017,319,17,41,0
2017,319,17,42,0
2017,319,17,43,0
2017,319,17,44,0
2017,319,17,45,0
2017,319,17,46,0
2017,319,17,47,0
2017,319,17,48,0
2017,319,17,49,0
2017,319,17,50,0
2017,319,17,51,0
2017,319,17,52,0
2017,319,17,53,0
2017,319,17,54,0
2017,319,17,55,0
2017,319,17,56,0
2017,319,17,57,0
2017,319,17,58,0
2017,319,17,59,0
2017,319,17,00,0
2017,319,18,01,0
2017,319,18,02,0
2017,319,18,03,0
2017,319,18,04,0
2017,319,18,05,0
