Year,DOY,hour,minute,Global Horizontal [W/m^2]
2017,319,12,2,391.835
2017,319,12,3,419.397
2017,319,12,4,392.664
2017,319,12,5,344.134
2017,319,12,6,340.491
2017,319,12,7,364.272
2017,319,12,8,373.792
2017,319,12,9,378.598
2017,319,12,10,437.612
2017,319,12,11,484.592
2017,319,12,12,479.453
2017,319,12,13,380.366
2017,319,12,14,346.813
2017,319,12,15,417.023
2017,319,12,16,506.195
2017,319,12,17,549.074
2017,319,12,18,530.454
2017,319,12,19,531.179
2017,319,12,20,527.688
2017,319,12,21,522.909
2017,319,12,22,521.193
2017,319,12,23,496.546
2017,319,12,24,516.985
2017,319,12,25,526.817
2017,319,12,26,509.683
2017,319,12,27,522.395
2017,319,12,28,564.784
2017,319,12,29,572.169
2017,319,12,30,565.332
2017,319,12,31,558.865
2017,319,12,32,549.243
2017,319,12,33,546.748
2017,319,12,34,544.568
2017,319,12,35,507.732
2017,319,12,36,528.953
2017,319,12,37,513.663
2017,319,12,38,499.98
2017,319,12,39,528.531
2017,319,12,40,521.808
2017,319,12,41,525.09
2017,319,12,42,524.581
2017,319,12,43,490.765
2017,319,12,44,504.746
2017,319,12,45,462.299
2017,319,12,46,450.961
2017,319,12,47,464.705
2017,319,12,48,484.626
2017,319,12,49,396.768
2017,319,12,50,324.055
2017,319,12,51,331.099
2017,319,12,52,297.139
2017,319,12,53,357.669
2017,319,12,54,420.476
2017,319,12,55,417.614
2017,319,12,56,456.949
2017,319,12,57,435.869
2017,319,12,58,412.346
2017,319,12,59,401.675
2017,319,13,0,394.193
2017,319,13,1,355.068
2017,319,13,2,366.184
2017,319,13,3,383.795
2017,319,13,4,406.685
2017,319,13,5,340.902
2017,319,13,6,272.945
2017,319,13,7,282.039
2017,319,13,8,266.511
2017,319,13,9,301.941
2017,319,13,10,372.423
2017,319,13,11,328.758
2017,319,13,12,313.428
2017,319,13,13,320.744
2017,319,13,14,270.136
2017,319,13,15,233.448
2017,319,13,16,222.562
2017,319,13,17,216.892
2017,319,13,18,252.04
2017,319,13,19,391.841
2017,319,13,20,301.318
2017,319,13,21,284.84
2017,319,13,22,393.07
2017,319,13,23,508.784
2017,319,13,24,413.691
2017,319,13,25,383.723
2017,319,13,26,346.533
2017,319,13,27,384.678
2017,319,13,28,342.177
2017,319,13,29,293.83
2017,319,13,30,282.122
2017,319,13,31,303.597
2017,319,13,32,338.868
2017,319,13,33,557.813
2017,319,13,34,536.659
2017,319,13,35,446.235
2017,319,13,36,398.511
2017,319,13,37,324.387
2017,319,13,38,320.332
2017,319,13,39,308.155
2017,319,13,40,297.781
2017,319,13,41,284.912
2017,319,13,42,259.608
2017,319,13,43,248.575
2017,319,13,44,244.94
2017,319,13,45,242.77
2017,319,13,46,240.251
2017,319,13,47,239.553
2017,319,13,48,238.491
2017,319,13,49,238.402
2017,319,13,50,244.167
2017,319,13,51,254.696
2017,319,13,52,259.591
2017,319,13,53,265.39
2017,319,13,54,269.14
2017,319,13,55,281.451
2017,319,13,56,270.832
2017,319,13,57,252.799
2017,319,13,58,252.298
2017,319,13,59,257.374
2017,319,14,0,263.131
2017,319,14,1,266.835
2017,319,14,2,263.134
2017,319,14,3,260.224
2017,319,14,4,263.785
2017,319,14,5,256.306
2017,319,14,6,245.45
2017,319,14,7,236.64
2017,319,14,8,228.235
2017,319,14,9,222.668
2017,319,14,10,220.232
2017,319,14,11,219.622
2017,319,14,12,221.572
2017,319,14,13,224.811
2017,319,14,14,228.054
2017,319,14,15,229.669
2017,319,14,16,222.643
2017,319,14,17,214.403
2017,319,14,18,210.09
2017,319,14,19,209.839
2017,319,14,20,226.339
2017,319,14,21,268.955
2017,319,14,22,217.732
2017,319,14,23,214.009
2017,319,14,24,211.729
2017,319,14,25,214.068
2017,319,14,26,208.455
2017,319,14,27,190.671
2017,319,14,28,177.07
2017,319,14,29,166.649
2017,319,14,30,159.552
2017,319,14,31,154.366
2017,319,14,32,149.357
2017,319,14,33,145.504
